banker_name,co_code,company_name,bnkhist_date
INDUSIND BANK LTD.,219881,SHEETAL DIAMONDS LTD.,31-03-2020
INDUSIND BANK LTD.,386725,SPANDANA SPHOORTY FINANCIAL LTD.,31-03-2020
INDUSIND BANK LTD.,409865,SUPREMEX SHINE STEELS LTD.,31-03-2020
INDUSIND BANK LTD.,75870,TRANS INDIA HOUSE IMPEX LTD.,31-03-2020
INDUSIND BANK LTD.,252944,TRANSGENE BIOTEK LTD.,31-03-2020
INDUSIND BANK LTD.,254535,TRIVENI ENTERPRISES LTD.,31-03-2020
INDUSIND BANK LTD.,267772,VINTAGE SECURITIES LTD.,31-03-2020
JAMMU & KASHMIR BANK LTD.,175575,PIONEER AGRO EXTRACTS LTD.,31-03-2020
JAMMU & KASHMIR BANK LTD.,418054,PROLIFE INDUSTRIES LTD.,31-03-2020
JAMMU & KASHMIR BANK LTD.,209601,SAMRAT FORGINGS LTD.,31-03-2020
JAMMU & KASHMIR BANK LTD.,474571,SARVESHWAR FOODS LTD.,31-03-2020
JAMMU & KASHMIR BANK LTD.,339387,SHARIKA ENTERPRISES LTD.,31-03-2020
JAMMU & KASHMIR BANK LTD.,107907,STARCOM INFORMATION TECHNOLOGY LTD.,31-03-2020
KARNATAKA BANK LTD.,10735,ALFAVISION OVERSEAS (INDIA) LTD.,31-03-2020
KARNATAKA BANK LTD.,43250,CEENIK EXPORTS (INDIA) LTD.,31-03-2020
KARNATAKA BANK LTD.,56310,DATASOFT APPLICATION SOFTWARE (INDIA) LTD.,31-03-2020
KARNATAKA BANK LTD.,101694,INTER GLOBE FINANCE LTD.,31-03-2020
KARNATAKA BANK LTD.,110456,JONJUA OVERSEAS LTD.,31-03-2020
KARNATAKA BANK LTD.,99675,MARGO FINANCE LTD.,31-03-2020
KARNATAKA BANK LTD.,141753,MAURIA UDYOG LTD.,31-03-2020
KARNATAKA BANK LTD.,50435,MEGRI SOFT LTD.,31-03-2020
KARNATAKA BANK LTD.,165297,ORTEL COMMUNICATIONS LTD.,31-03-2020
KARNATAKA BANK LTD.,165319,ORTIN LABORATORIES LTD.,31-03-2020
KARNATAKA BANK LTD.,512139,RAJNANDINI METAL LTD.,31-03-2020
KARNATAKA BANK LTD.,524604,SRI KRISHNA CONSTRUCTIONS (INDIA) LTD.,31-03-2020
KARNATAKA BANK LTD.,235965,STANPACKS (INDIA) LTD.,31-03-2020
KARNATAKA BANK LTD.,236667,TRITON CORP LTD.,31-03-2020
KARUR VYSYA BANK LTD.,267500,AANCHAL ISPAT LTD.,31-03-2020
KARUR VYSYA BANK LTD.,258570,AASTAMANGALAM FINANCE LTD.,31-03-2020
KARUR VYSYA BANK LTD.,15222,ANDHRA CEMENTS LTD.,31-03-2020
KARUR VYSYA BANK LTD.,30228,BANNARI AMMAN SPG. MILLS LTD.,31-03-2020
KARUR VYSYA BANK LTD.,54509,D S J KEEP LEARNING LTD.,31-03-2020
KARUR VYSYA BANK LTD.,257054,FILATEX FASHIONS LTD.,31-03-2020
KARUR VYSYA BANK LTD.,586314,GANESH FILMS INDIA LTD.,31-03-2020
KARUR VYSYA BANK LTD.,73212,GENESIS I B R C INDIA LTD.,31-03-2020
KARUR VYSYA BANK LTD.,244632,GLOBE TEXTILES (INDIA) LTD.,31-03-2020
KARUR VYSYA BANK LTD.,109111,JEEVAN SCIENTIFIC TECHNOLOGY LTD.,31-03-2020
KARUR VYSYA BANK LTD.,416954,JYOTIRGAMYA ENTERPRISES LTD.,31-03-2020
KARUR VYSYA BANK LTD.,126781,LAMBODHARA TEXTILES LTD.,31-03-2020
KARUR VYSYA BANK LTD.,33103,PRADHIN LTD.,31-03-2020
KARUR VYSYA BANK LTD.,318665,TARINI INTERNATIONAL LTD.,31-03-2020
KARUR VYSYA BANK LTD.,249453,TELESYS INFO INFRA (INDIA) LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,912,A F ENTERPRISES LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,4132,AASWA TRADING & EXPORTS LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,5888,ADCON CAPITAL SERVICES LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,8336,ADVANCE LIFESTYLES LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,185126,ADVIK CAPITAL LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,379145,AGARWAL INDUSTRIAL CORPN. LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,12379,AMANI TRADING & EXPORTS LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,19063,ARCHIES LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,22644,ASIA CAPITAL LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,22900,ASIAN TEA & EXPORTS LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,26474,B F L ASSET FINVEST LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,26658,B J DUPLEX BOARDS LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,388926,BAJAJ CONSUMER CARE LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,31403,BAZEL INTERNATIONAL LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,33130,BHAGWATI AUTOCAST LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,429924,BINDAL EXPORTS LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,22659,BLACK ROSE INDS. LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,36924,BLUE CIRCLE SERVICES LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,396292,BROOKS LABORATORIES LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,257613,CAMBRIDGE TECHNOLOGY ENTERPRISES LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,43596,CENTRON INDUSTRIAL ALLIANCE LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,290204,CHEMCRUX ENTERPRISES LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,47757,CIL SECURITIES LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,610652,COSPOWER ENGINEERING LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,219526,CREST VENTURES LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,52848,CUPID LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,601483,D C INFOTECH & COMMUNICATION LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,272406,DECCAN GOLD MINES LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,61785,DISA INDIA LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,98759,E T T LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,231161,ECO RECYCLING LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,67287,ELPRO INTERNATIONAL LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,380073,ESSAR SECURITIES LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,70391,EVEREST ORGANICS LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,384374,FUTURE MARKET NETWORKS LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,504772,GALA GLOBAL PRODUCTS LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,78518,GANESH BENZOPLAST LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,538498,GAUTAM EXIM LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,255351,GENOMIC VALLEY BIOTECH LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,82103,GLANCE FINANCE LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,325723,HINDCON CHEMICALS LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,102895,INDIA STEEL WORKS LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,98827,INDIAN HOTELS CO. LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,520240,INFOBEANS TECHNOLOGIES LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,143076,J M J FINTECH LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,369995,JACKSON INVESTMENTS LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,400946,JAKHARIA FABRIC LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,172179,JANUS CORPORATION LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,550858,JET FREIGHT LOGISTICS LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,355494,JINDAL PHOTO LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,110821,JULLUNDUR MOTOR AGENCY (DELHI) LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,79379,K S S LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,118791,KEDIA CONSTRUCTION CO. LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,119213,KERALA AYURVEDA LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,535080,KHEMANI DISTRIBUTORS & MKTG. LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,120668,KILITCH DRUGS (INDIA) LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,150611,KRISHNA VENTURES LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,524114,LOYAL EQUIPMENTS LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,375382,M T EDUCARE LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,81173,MAHINDRA LIFESPACE DEVELOPERS LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,17815,MAXGROW INDIA LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,560489,MEERA INDUSTRIES LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,374273,MOTILAL OSWAL FINANCIAL SERVICES LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,145786,N H C FOODS LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,156454,NAVNEET EDUCATION LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,159683,NILE LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,535081,NINTEC SYSTEMS LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,161507,NORTH EASTERN CARRYING CORPN. LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,163714,OMEGA AG-SEEDS (PUNJAB) LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,164193,ONMOBILE GLOBAL LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,205370,P V P VENTURES LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,74884,PALRED TECHNOLOGIES LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,133384,PANTH INFINITY LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,408436,PAR DRUGS & CHEMICALS LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,399777,PARAS DEFENCE & SPACE TECHNOLOGIES LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,171559,PARMAX PHARMA LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,174323,PERFECTPAC LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,236310,PERVASIVE COMMODITIES LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,249430,PICTUREHOUSE MEDIA LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,571619,PRAKASH PIPES LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,180852,PREMIER POLYFILM LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,181431,PRIMA PLASTICS LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,190426,RAJASTHAN CYLINDERS & CONTAINERS LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,191517,RAJKOT INVESTMENT TRUST LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,197757,RICHFIELD FINANCIAL SERVICES LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,200945,RUNGTA IRRIGATION LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,126704,S W INVESTMENTS LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,29083,SANATHNAGAR ENTERPRISES LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,210476,SANGAM HEALTH CARE PRODUCTS LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,215081,SAYAJI INDUSTRIES LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,216350,SELAN EXPLORATION TECHNOLOGY LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,218278,SHALIMAR WIRES INDS. LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,218453,SHAMROCK INDUSTRIAL CO. LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,272064,SHANTAI INDUSTRIES LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,219553,SHASHANK TRADERS LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,39949,SHELTER INFRA PROJECTS LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,582820,SHREE VASU LOGISTICS LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,224645,SHRI JAGDAMBA POLYMERS LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,306351,SIROHIA & SONS LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,229054,SKY INDUSTRIES LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,132888,SRESTHA FINVEST LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,161026,STARTECK FINANCE LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,241034,SUNSHIELD CHEMICALS LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,255614,T T I ENTERPRISE LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,250963,TIGER LOGISTICS (INDIA) LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,251491,TIRUPATI FIN-LEASE LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,257353,UNIMODE OVERSEAS LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,257736,UNISYS SOFTWARES & HOLDING INDS. LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,259597,V B INDUSTRIES LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,261803,VALIANT COMMUNICATIONS LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,261928,VALSON INDUSTRIES LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,661144,VEERKRUPA JEWELLERS LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,267821,VINYOFLEX LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,268190,VIRAT INDUSTRIES LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,268567,VISHAL BEARINGS LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,270783,WARNER MULTIMEDIA LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,358326,WEALTH FIRST PORTFOLIO MANAGERS LTD.,31-03-2020
KOTAK MAHINDRA BANK LTD.,274780,Z F STEERING GEAR (INDIA) LTD.,31-03-2020
PUNJAB & SIND BANK,53655,D F M FOODS LTD.,31-03-2020
PUNJAB & SIND BANK,429351,DIKSHA GREENS LTD.,31-03-2020
PUNJAB & SIND BANK,99257,INDO ASIA FINANCE LTD.,31-03-2020
PUNJAB & SIND BANK,105578,JAGSONPAL PHARMACEUTICALS LTD.,31-03-2020
PUNJAB & SIND BANK,189523,RAIDEEP INDUSTRIES LTD.,31-03-2020
PUNJAB NATIONAL BANK,568471,A & M FEBCON LTD.,31-03-2020
PUNJAB NATIONAL BANK,455291,A G I INFRA LTD.,31-03-2020
PUNJAB NATIONAL BANK,524226,A K I INDIA LTD.,31-03-2020
PUNJAB NATIONAL BANK,396611,A N G LIFESCIENCES INDIA LTD.,31-03-2020
PUNJAB NATIONAL BANK,2080,A N S INDS. LTD.,31-03-2020
PUNJAB NATIONAL BANK,15646,A P T PACKAGING LTD.,31-03-2020
PUNJAB NATIONAL BANK,118613,AARNAV FASHIONS LTD.,31-03-2020
PUNJAB NATIONAL BANK,5921,ADDI INDUSTRIES LTD.,31-03-2020
PUNJAB NATIONAL BANK,6767,ADVANCE MULTITECH LTD.,31-03-2020
PUNJAB NATIONAL BANK,6773,ADVANCE PETROCHEMICALS LTD.,31-03-2020
PUNJAB NATIONAL BANK,10220,ALAN SCOTT INDS. LTD.,31-03-2020
PUNJAB NATIONAL BANK,356581,ALCHEMIST LTD.,31-03-2020
PUNJAB NATIONAL BANK,13398,AMFORGE INDUSTRIES LTD.,31-03-2020
PUNJAB NATIONAL BANK,16814,ANSAL BUILDWELL LTD.,31-03-2020
PUNJAB NATIONAL BANK,16823,ANSAL PROPERTIES & INFRASTRUCTURE LTD.,31-03-2020
PUNJAB NATIONAL BANK,17908,APEX CAPITAL & FINANCE LTD.,31-03-2020
PUNJAB NATIONAL BANK,18850,ARAVALI SECURITIES & FINANCE LTD.,31-03-2020
PUNJAB NATIONAL BANK,533290,ARTEMIS ELECTRICALS & PROJECTS LTD.,31-03-2020
PUNJAB NATIONAL BANK,26005,B & A LTD.,31-03-2020
PUNJAB NATIONAL BANK,26006,B & A PACKAGING INDIA LTD.,31-03-2020
PUNJAB NATIONAL BANK,34390,B C L INDUSTRIES LTD.,31-03-2020
PUNJAB NATIONAL BANK,30230,BANNARI AMMAN SUGARS LTD.,31-03-2020
PUNJAB NATIONAL BANK,30442,BANSWARA SYNTEX LTD.,31-03-2020
PUNJAB NATIONAL BANK,31612,BEDMUTHA INDUSTRIES LTD.,31-03-2020
PUNJAB NATIONAL BANK,32528,BERYL DRUGS LTD.,31-03-2020
PUNJAB NATIONAL BANK,32530,BERYL SECURITIES LTD.,31-03-2020
PUNJAB NATIONAL BANK,466690,BHALCHANDRAM CLOTHING LTD.,31-03-2020
PUNJAB NATIONAL BANK,35843,BINANI INDUSTRIES LTD.,31-03-2020
PUNJAB NATIONAL BANK,38402,BRAWN BIOTECH LTD.,31-03-2020
PUNJAB NATIONAL BANK,202686,C M X HOLDINGS LTD.,31-03-2020
PUNJAB NATIONAL BANK,51052,CORAL NEWSPRINTS LTD.,31-03-2020
PUNJAB NATIONAL BANK,52030,CREATIVE EYE LTD.,31-03-2020
PUNJAB NATIONAL BANK,556178,D C M NOUVELLE LTD.,31-03-2020
PUNJAB NATIONAL BANK,53473,D C M SHRIRAM LTD.,31-03-2020
PUNJAB NATIONAL BANK,53527,D C W LTD.,31-03-2020
PUNJAB NATIONAL BANK,55396,DALMIA BHARAT SUGAR & INDS. LTD.,31-03-2020
PUNJAB NATIONAL BANK,57030,DECOROUS INVESTMENT & TRADING CO. LTD.,31-03-2020
PUNJAB NATIONAL BANK,59540,DHAMPUR SUGAR MILLS LTD.,31-03-2020
PUNJAB NATIONAL BANK,59930,DHANVANTRI JEEVAN REKHA LTD.,31-03-2020
PUNJAB NATIONAL BANK,386908,DILIP BUILDCON LTD.,31-03-2020
PUNJAB NATIONAL BANK,212846,DUROPLY INDUSTRIES LTD.,31-03-2020
PUNJAB NATIONAL BANK,63991,DWARIKESH SUGAR INDS. LTD.,31-03-2020
PUNJAB NATIONAL BANK,448245,ESTEEM BIO ORGANIC FOOD PROCESSING LTD.,31-03-2020
PUNJAB NATIONAL BANK,73477,FIRST CUSTODIAN FUND (INDIA) LTD.,31-03-2020
PUNJAB NATIONAL BANK,76780,G N A AXLES LTD.,31-03-2020
PUNJAB NATIONAL BANK,77142,G S AUTO INTERNATIONAL LTD.,31-03-2020
PUNJAB NATIONAL BANK,117715,GANGA PAPERS INDIA LTD.,31-03-2020
PUNJAB NATIONAL BANK,281371,GOENKA DIAMOND & JEWELS LTD.,31-03-2020
PUNJAB NATIONAL BANK,83807,GOLDLINE INTERNATIONAL FINVEST LTD.,31-03-2020
PUNJAB NATIONAL BANK,90362,HARIA EXPORTS LTD.,31-03-2020
PUNJAB NATIONAL BANK,90709,HARIYANA SHIP BREAKERS LTD.,31-03-2020
PUNJAB NATIONAL BANK,91248,HARYANA FINANCIAL CORPN.,31-03-2020
PUNJAB NATIONAL BANK,93825,HIND COMMERCE LTD.,31-03-2020
PUNJAB NATIONAL BANK,94160,HINDUSTAN TIN WORKS LTD.,31-03-2020
PUNJAB NATIONAL BANK,94279,HIRA AUTOMOBILES LTD.,31-03-2020
PUNJAB NATIONAL BANK,94472,HISAR SPINNING MILLS LTD.,31-03-2020
PUNJAB NATIONAL BANK,98171,I F L PROMOTERS LTD.,31-03-2020
PUNJAB NATIONAL BANK,253594,I O L CHEMICALS & PHARMACEUTICALS LTD.,31-03-2020
PUNJAB NATIONAL BANK,98652,INDIAN ACRYLICS LTD.,31-03-2020
PUNJAB NATIONAL BANK,165563,INDIAN SUCROSE LTD.,31-03-2020
PUNJAB NATIONAL BANK,100044,INDUCTO STEEL LTD.,31-03-2020
PUNJAB NATIONAL BANK,388734,INNOVATORS FACADE SYSTEMS LTD.,31-03-2020
PUNJAB NATIONAL BANK,101358,INTEC CAPITAL LTD.,31-03-2020
PUNJAB NATIONAL BANK,109832,JINDAL POLY FILMS LTD.,31-03-2020
PUNJAB NATIONAL BANK,59935,KANCO TEA & INDS. LTD.,31-03-2020
PUNJAB NATIONAL BANK,101443,KEMISTAR CORPORATION LTD.,31-03-2020
PUNJAB NATIONAL BANK,121309,KISAN MOULDINGS LTD.,31-03-2020
PUNJAB NATIONAL BANK,214043,KOHINOOR FOODS LTD.,31-03-2020
PUNJAB NATIONAL BANK,122683,KOTHARI FERMENTATION & BIOCHEM LTD.,31-03-2020
PUNJAB NATIONAL BANK,371572,KUANTUM PAPERS LTD.,31-03-2020
PUNJAB NATIONAL BANK,125758,L T FOODS LTD.,31-03-2020
PUNJAB NATIONAL BANK,470181,LAXMI GOLDORNA HOUSE LTD.,31-03-2020
PUNJAB NATIONAL BANK,484889,LEGACY MERCANTILE LTD.,31-03-2020
PUNJAB NATIONAL BANK,147749,LORDS CHLORO ALKALI LTD.,31-03-2020
PUNJAB NATIONAL BANK,138925,MANJEERA CONSTRUCTIONS LTD.,31-03-2020
PUNJAB NATIONAL BANK,146833,MIRZA INTERNATIONAL LTD.,31-03-2020
PUNJAB NATIONAL BANK,147539,MODERN DAIRIES LTD.,31-03-2020
PUNJAB NATIONAL BANK,147679,MODERN STEELS LTD.,31-03-2020
PUNJAB NATIONAL BANK,149335,MORARKA FINANCE LTD.,31-03-2020
PUNJAB NATIONAL BANK,153631,NAHAR INDUSTRIAL ENTERPRISES LTD.,31-03-2020
PUNJAB NATIONAL BANK,153642,NAHAR SPINNING MILLS LTD.,31-03-2020
PUNJAB NATIONAL BANK,155637,NATIONAL OXYGEN LTD.,31-03-2020
PUNJAB NATIONAL BANK,156405,NAVKETAN MERCHANTS LTD.,31-03-2020
PUNJAB NATIONAL BANK,243276,NECTAR LIFESCIENCES LTD.,31-03-2020
PUNJAB NATIONAL BANK,157604,NEOGEM INDIA LTD.,31-03-2020
PUNJAB NATIONAL BANK,160920,NITIN SPINNERS LTD.,31-03-2020
PUNJAB NATIONAL BANK,161841,NOVA IRON & STEEL LTD.,31-03-2020
PUNJAB NATIONAL BANK,163868,OMKAR OVERSEAS LTD. (GUJARAT),31-03-2020
PUNJAB NATIONAL BANK,164751,ORIENT BEVERAGES LTD.,31-03-2020
PUNJAB NATIONAL BANK,535718,OSIA HYPER RETAIL LTD.,31-03-2020
PUNJAB NATIONAL BANK,167122,P N B GILTS LTD.,31-03-2020
PUNJAB NATIONAL BANK,368794,PEARL GLOBAL INDS. LTD.,31-03-2020
PUNJAB NATIONAL BANK,175165,PICCADILY AGRO INDS. LTD.,31-03-2020
PUNJAB NATIONAL BANK,134789,POONAWALLA FINCORP LTD.,31-03-2020
PUNJAB NATIONAL BANK,183773,PUNJAB ALKALIES & CHEMICALS LTD.,31-03-2020
PUNJAB NATIONAL BANK,188123,R T EXPORTS LTD.,31-03-2020
PUNJAB NATIONAL BANK,4671,RADICO KHAITAN LTD.,31-03-2020
PUNJAB NATIONAL BANK,194210,RASANDIK ENGINEERING INDS. INDIA LTD.,31-03-2020
PUNJAB NATIONAL BANK,383544,RATTANINDIA POWER LTD.,31-03-2020
PUNJAB NATIONAL BANK,200693,RUCHIRA PAPERS LTD.,31-03-2020
PUNJAB NATIONAL BANK,462598,RUDRA GLOBAL INFRA PRODUCTS LTD.,31-03-2020
PUNJAB NATIONAL BANK,327932,S E P C LTD.,31-03-2020
PUNJAB NATIONAL BANK,243784,S I L INVESTMENTS LTD.,31-03-2020
PUNJAB NATIONAL BANK,211639,SANRHEA TECHNICAL TEXTILES LTD.,31-03-2020
PUNJAB NATIONAL BANK,212026,SANWARIA CONSUMER LTD.,31-03-2020
PUNJAB NATIONAL BANK,212914,SAREGAMA INDIA LTD.,31-03-2020
PUNJAB NATIONAL BANK,25188,SARTHAK INDUSTRIES LTD.,31-03-2020
PUNJAB NATIONAL BANK,213855,SATIA INDUSTRIES LTD.,31-03-2020
PUNJAB NATIONAL BANK,216277,SEJAL GLASS LTD.,31-03-2020
PUNJAB NATIONAL BANK,144362,SHREE METALLOYS LTD.,31-03-2020
PUNJAB NATIONAL BANK,227779,SIMRAN FARMS LTD.,31-03-2020
PUNJAB NATIONAL BANK,228346,SINTEX INDUSTRIES LTD.,31-03-2020
PUNJAB NATIONAL BANK,230628,SOM DISTILLERIES & BREWERIES LTD.,31-03-2020
PUNJAB NATIONAL BANK,204550,SOMANY CERAMICS LTD.,31-03-2020
PUNJAB NATIONAL BANK,375676,SOMI CONVEYOR BELTINGS LTD.,31-03-2020
PUNJAB NATIONAL BANK,231169,SONI MEDICARE LTD.,31-03-2020
PUNJAB NATIONAL BANK,231610,SOUTH ASIAN ENTERPRISES LTD.,31-03-2020
PUNJAB NATIONAL BANK,467986,STARLIT POWER SYSTEMS LTD.,31-03-2020
PUNJAB NATIONAL BANK,236610,STELLAR CAPITAL SERVICES LTD.,31-03-2020
PUNJAB NATIONAL BANK,237372,STURDY INDUSTRIES LTD.,31-03-2020
PUNJAB NATIONAL BANK,238815,SUKHJIT STARCH & CHEMICALS LTD.,31-03-2020
PUNJAB NATIONAL BANK,241688,SUPERHOUSE LTD.,31-03-2020
PUNJAB NATIONAL BANK,242279,SURAJ INDUSTRIES LTD.,31-03-2020
PUNJAB NATIONAL BANK,242329,SURAJ LTD.,31-03-2020
PUNJAB NATIONAL BANK,368661,SUTLEJ TEXTILES & INDS. LTD.,31-03-2020
PUNJAB NATIONAL BANK,244270,SWAGTAM TRADING & SERVICES LTD.,31-03-2020
PUNJAB NATIONAL BANK,244568,SWARNA SECURITIES LTD.,31-03-2020
PUNJAB NATIONAL BANK,15815,SYSCHEM (INDIA) LTD.,31-03-2020
PUNJAB NATIONAL BANK,414483,TASTY DAIRY SPECIALITIES LTD.,31-03-2020
PUNJAB NATIONAL BANK,251683,TITAN SECURITIES LTD.,31-03-2020
PUNJAB NATIONAL BANK,253745,TRIGYN TECHNOLOGIES LTD.,31-03-2020
PUNJAB NATIONAL BANK,258121,UNITED TEXTILES LTD.,31-03-2020
PUNJAB NATIONAL BANK,259395,UTTAM SUGAR MILLS LTD.,31-03-2020
PUNJAB NATIONAL BANK,261362,VAIBHAV GLOBAL LTD.,31-03-2020
PUNJAB NATIONAL BANK,521842,VAKSONS AUTOMOBILES LTD.,31-03-2020
PUNJAB NATIONAL BANK,261855,VALLABH STEELS LTD.,31-03-2020
PUNJAB NATIONAL BANK,266544,VIKAS W S P LTD.,31-03-2020
PUNJAB NATIONAL BANK,272784,WISEC GLOBAL LTD.,31-03-2020
PUNJAB NATIONAL BANK,273814,YAMUNA SYNDICATE LTD.,31-03-2020
