exchange,company_name,time,count,nskew,duvol
NSE,CONSOLIDATED CONSTRUCTION CONSORTIUM LTD.,-1,0,-0.11843720616149105,-0.15204341414113975
NSE,CONSOLIDATED FINVEST & HOLDINGS LTD.,-1,-1,-0.5712379959676671,-0.4798316244481649
NSE,CONTAINER CORPN. OF INDIA LTD.,-1,1,6.038244242017171,1.5726220410448768
NSE,CONTROL PRINT LTD.,-1,0,0.18249941677814696,-0.02054865010401544
NSE,CORAL INDIA FINANCE & HOUSING LTD.,-1,-2,-2.8564022476812023,-0.9004164544036443
NSE,CORDS CABLE INDS. LTD.,-1,-2,-0.9320544867075157,-0.9210117624749161
NSE,COROMANDEL INTERNATIONAL LTD.,-1,-1,-0.02456007640748451,-0.19671940197333032
NSE,COSMO FIRST LTD.,-1,-3,-1.5944227037089622,-1.1394034909215207
NSE,COUNTRY CLUB HOSPITALITY & HOLIDAYS LTD.,-1,-1,-0.2602739325963408,-0.22907993427660686
NSE,COUNTRY CONDO'S LTD.,-1,-1,-0.9503888073681971,-1.0714484902460202
NSE,CREATIVE EYE LTD.,-1,0,0.01658882442079162,0.9122018328469312
NSE,CREATIVE NEWTECH LTD.,-1,1,7.830528373895296,3.4623405481984575
NSE,CREDITACCESS GRAMEEN LTD.,-1,0,0.0811532484929371,-0.03723941404114467
NSE,CREST VENTURES LTD.,-1,-1,-1.3465740095669265,-0.6770098173443573
NSE,CRISIL LTD.,-1,1,0.8719548291795857,0.4207293543580572
NSE,CROMPTON GREAVES CONSUMER ELECTRICALS LTD.,-1,-1,-0.2540228634666411,-0.2005976492331635
NSE,CUBEX TUBINGS LTD.,-1,0,-0.30554040326175536,-0.34340098561625865
NSE,CUMMINS INDIA LTD.,-1,0,0.10199565442626657,0.11582810789544949
NSE,CUPID LTD.,-1,-2,-1.4945291223399868,-0.8377204220335385
NSE,CYBER MEDIA (INDIA) LTD.,-1,0,0.2865261043754062,0.3394462007447012
NSE,CYBERTECH SYSTEMS & SOFTWARE LTD.,-1,-1,-0.3973865866602992,-0.24600580282550077
NSE,CYIENT LTD.,-1,1,2.356143465928907,0.940213033529973
NSE,D B (INTERNATIONAL) STOCK BROKERS LTD.,-1,0,0.03837042325304209,-0.8228599957564616
NSE,D C M FINANCIAL SERVICES LTD.,-1,-1,1.4276680705592228,3.26367305257719
NSE,D C M LTD.,-1,1,7.189156996356199,1.836306486596293
NSE,D C M SHRIRAM LTD.,-1,0,-0.2984952239400184,-0.33602385495186166
NSE,D C W LTD.,-1,-3,-1.707174533289943,-1.0289556015948556
NSE,D F M FOODS LTD.,-1,1,-0.42889958585788496,-0.48542986033865126
NSE,D I C INDIA LTD.,-1,0,-0.1737571016308508,-0.14950712206562158
NSE,D P ABHUSHAN LTD.,-1,0,0.02150838200990821,-0.424690588303981
NSE,D R S DILIP ROADLINES LTD.,-1,1,0.2798867317868393,-0.32061859779732843
NSE,DABUR INDIA LTD.,-1,1,0.6932107524130076,0.2807838896462912
NSE,DALMIA BHARAT LTD.,-1,1,3.116940764321751,0.5864355023334498
NSE,DALMIA BHARAT SUGAR & INDS. LTD.,-1,-1,-1.1683419857772566,-0.734479830007943
NSE,DAMODAR INDUSTRIES LTD.,-1,0,-0.11635956638496917,0.0030187594507360394
NSE,DANGEE DUMS LTD.,-1,1,0.7086671977598188,0.7336338272796081
NSE,DATAMATICS GLOBAL SERVICES LTD.,-1,-2,-2.904868184099253,-1.2990353448664627
NSE,DE NORA INDIA LTD.,-1,0,-1.1598619636504661,-0.17131473449421414
NSE,DEBOCK INDUSTRIES LTD.,-1,0,-1.2402167813437588,-2.319043575814016
